region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Saskatchewan,2022-03-11,,estimate,1,3,9.5,0,0,0,1,3,12
Saskatchewan,2022-03-12,,estimate,73,209.3,385.6,0,13,43,117,241,876.1
Saskatchewan,2022-03-13,,estimate,0,2.4,8.5,0,0,0,1,2,10
Saskatchewan,2022-03-14,,estimate,0,0.1,0.5,0,0,0,0,0,0
Saskatchewan,2022-03-15,,estimate,1,4.3,10.9,0,0,0,2,4,19
Saskatchewan,2022-03-16,,estimate,1,3.6,9,0,0,0,1,4,16
Saskatchewan,2022-03-17,,estimate,1,3.7,10.6,0,0,0,2,3,16
Saskatchewan,2022-03-18,,estimate,1,3.5,7.8,0,0,0,1,3,16
Saskatchewan,2022-03-19,,estimate,96,253.4,402.3,0,19,56,156,315,1042.1
Saskatchewan,2022-03-20,,estimate,0,2.5,6.7,0,0,0,1,2,11
Saskatchewan,2022-03-21,,estimate,0,0.1,0.4,0,0,0,0,0,0
Saskatchewan,2022-03-22,,estimate based on partial data,1,3.9,9.1,0,0,0,2,4,19
Saskatchewan,2022-03-23,,estimate based on partial data,1,3.3,8.8,0,0,0,1,3,14
Saskatchewan,2022-03-24,,estimate based on partial data,1,3.6,10.8,0,0,0,1,3,14
Saskatchewan,2022-03-25,,estimate based on partial data,1,3.3,19.5,0,0,0,1,3,13
Saskatchewan,2022-03-26,,estimate based on partial data,71,214.6,422.6,0,14,40,120,242,892.3
Saskatchewan,2022-03-27,,estimate based on partial data,0,2.2,6.3,0,0,0,1,2,10
Saskatchewan,2022-03-28,,estimate based on partial data,0,0,0.3,0,0,0,0,0,0
Saskatchewan,2022-03-29,,estimate based on partial data,1,3.2,9.9,0,0,0,1,3,14
Saskatchewan,2022-03-30,,estimate based on partial data,0,2.5,7.6,0,0,0,1,2,10
Saskatchewan,2022-03-31,,estimate based on partial data,0,3.3,22.9,0,0,0,1,2,12
Saskatchewan,2022-04-01,,forecast,0,3.8,21.8,0,0,0,1,2,14
Saskatchewan,2022-04-02,,forecast,35,596.8,10511.6,0,6,20,65.4,158.2,1163.2
Saskatchewan,2022-04-03,,forecast,0,14.6,227.6,0,0,0,0,1,12
Saskatchewan,2022-04-04,,forecast,0,3.2,86.5,0,0,0,0,0,0
Saskatchewan,2022-04-05,,forecast,0,652.3,14984.4,0,0,0,1,2,28
Saskatchewan,2022-04-06,,forecast,0,510.9,16365.3,0,0,0,0,1,28
Saskatchewan,2022-04-07,,forecast,0,4134.3,163585.7,0,0,0,0,1,42
Yukon,2022-02-01,,estimate,9,12.1,10.5,1,5,8,12,16,32
Yukon,2022-02-02,,estimate,9,11.1,9.9,1,4,7,11,15,29
Yukon,2022-02-03,,estimate,11,14.2,12.2,1,5,9,14,19,39
Yukon,2022-02-04,,estimate,8,10.9,9.6,1,4,7,10,15,30
Yukon,2022-02-05,,estimate,0,0.1,0.4,0,0,0,0,0,1
Yukon,2022-02-06,,estimate,0,0.1,0.5,0,0,0,0,0,1
Yukon,2022-02-07,,estimate,29,37.6,34.7,4,14,22,35,51,101
Yukon,2022-02-08,,estimate,14,18.1,15.7,2,7,11,17.4,25,48
Yukon,2022-02-09,,estimate,13,17.9,16.9,1,7,11,17,24,48
Yukon,2022-02-10,,estimate,18,23.1,21,3,9,15,23,30,61
Yukon,2022-02-11,,estimate,13,17,15,2,7,11,16,22,46
Yukon,2022-02-12,,estimate,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-02-13,,estimate,0,0.2,0.6,0,0,0,0,0,1
Yukon,2022-02-14,,estimate,33,43.1,37.7,5,18,27,41,57,110
Yukon,2022-02-15,,estimate,15,19.6,17.7,2,8,12,19,27,53
Yukon,2022-02-16,,estimate,13,16.8,15.9,1,7,10,16,22,46
Yukon,2022-02-17,,estimate,15,19.5,17.6,2,8,12,19,26,55
Yukon,2022-02-18,,estimate,11,14.7,13.6,1,5,9,14,19,40
Yukon,2022-02-19,,estimate,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-02-20,,estimate,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-02-21,,estimate,24,30.4,25.6,3,13,19,30,41,80
Yukon,2022-02-22,,estimate,10,13.7,12.7,1,5,8,13,18,37
Yukon,2022-02-23,,estimate,9,11.8,12.4,1,4,7,11,15,33
Yukon,2022-02-24,,estimate,10,13,11.9,1,5,8,12,17,36
Yukon,2022-02-25,,estimate,7,9.9,9.9,1,4,6,9,13,29
Yukon,2022-02-26,,estimate,0,0.1,0.4,0,0,0,0,0,1
Yukon,2022-02-27,,estimate,0,0.1,0.3,0,0,0,0,0,1
Yukon,2022-02-28,,estimate,16,21.4,18.6,2,8,13,21,28,58
Yukon,2022-03-01,,estimate,7,9.5,8.8,1,4,6,9,13,26
Yukon,2022-03-02,,estimate,7,8.9,8.4,0,3,5,8,12,25
Yukon,2022-03-03,,estimate,8,10.6,9.5,1,4,7,10,14,28
Yukon,2022-03-04,,estimate,6,8,8,0,3,4,7,11,23
Yukon,2022-03-05,,estimate,0,0.1,0.3,0,0,0,0,0,1
Yukon,2022-03-06,,estimate,0,0.1,0.3,0,0,0,0,0,1
Yukon,2022-03-07,,estimate,17,21.3,18.6,2,8,13,21,29,56
Yukon,2022-03-08,,estimate,8,9.8,8.9,1,4,6,9,13,26
Yukon,2022-03-09,,estimate,7,9.5,9.2,1,3,5,9,13,27
Yukon,2022-03-10,,estimate,9,12,10.3,1,5,7,12,16,32
Yukon,2022-03-11,,estimate,7,9.2,8.9,0,3,5,9,12,26
Yukon,2022-03-12,,estimate,0,0.1,0.4,0,0,0,0,0,1
Yukon,2022-03-13,,estimate,0,0.1,0.4,0,0,0,0,0,1
Yukon,2022-03-14,,estimate,21,26.9,23.3,3,10,17,26,36,71
Yukon,2022-03-15,,estimate,10,12.6,11.7,1,5,7,12,17,36
Yukon,2022-03-16,,estimate,9,11.9,10.9,1,4,7,12,16,32
Yukon,2022-03-17,,estimate,12,15.8,14.4,1,6,10,15,21,43
Yukon,2022-03-18,,estimate,9,11.7,10.9,1,4,7,11,15,33
Yukon,2022-03-19,,estimate,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-03-20,,estimate,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-03-21,,estimate,28,35.8,31.2,3,15,22,34,48,94
Yukon,2022-03-22,,estimate based on partial data,12,16.4,15.1,1,6,10,16,22,45
Yukon,2022-03-23,,estimate based on partial data,12,15.5,14.2,1,6,9,15,20,42
Yukon,2022-03-24,,estimate based on partial data,15,19,16.8,2,7,11,18,25,52
Yukon,2022-03-25,,estimate based on partial data,11,14.7,13.2,1,6,9,14,20,39
Yukon,2022-03-26,,estimate based on partial data,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-03-27,,estimate based on partial data,0,0.2,0.5,0,0,0,0,0,1
Yukon,2022-03-28,,estimate based on partial data,33,41.8,35.6,5,16.8,26,40,55,110
Yukon,2022-03-29,,estimate based on partial data,14,19.9,19.6,2,7,12,18,26,56
Yukon,2022-03-30,,estimate based on partial data,14,18.3,19.2,1,7,10,17,24,50
Yukon,2022-03-31,,estimate based on partial data,17,23.6,23.7,2,8,14,21,31,66
Yukon,2022-04-01,,forecast,13,18.9,21.9,1,6,10,16,24,55
Yukon,2022-04-02,,forecast,0,0.3,0.7,0,0,0,0,0,1
Yukon,2022-04-03,,forecast,0,0.3,0.8,0,0,0,0,0,1
Yukon,2022-04-04,,forecast,34.5,73.5,155.1,4,15,25,47,77,246.1
Yukon,2022-04-05,,forecast,16,42,139,1,6,11,21,37,131.1
Yukon,2022-04-06,,forecast,15,49,202.5,1,6,10,21,36,145.1
Yukon,2022-04-07,,forecast,18,90.6,674.8,2,7,13,25,45,213
