region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Saskatchewan,2022-03-04,,estimate,24.6,30,19.6,10.9,17,21.1,28.7,36.7,66.7
Saskatchewan,2022-03-05,,estimate,26.4,32.3,21.6,11.5,18,22.8,30.8,39.6,73
Saskatchewan,2022-03-06,,estimate,28.3,34.8,23.4,12,19.4,24.3,33.3,42.5,76.9
Saskatchewan,2022-03-07,,estimate,30.6,37.3,24.9,12.7,20.8,26.1,35.4,45.9,83.4
Saskatchewan,2022-03-08,,estimate,32.5,39.5,26,13.3,22,28.2,37.6,48.6,88.9
Saskatchewan,2022-03-09,,estimate,34.7,41.4,26.6,13.9,23.4,30,39.8,51.1,91.2
Saskatchewan,2022-03-10,,estimate,36.2,42.8,26.6,14.6,24.5,31.3,41.6,53.2,92.7
Saskatchewan,2022-03-11,,estimate,37.4,43.5,25.9,15.2,25.8,32.7,42.9,54.4,94.1
Saskatchewan,2022-03-12,,estimate,38.1,43.4,24.7,15.6,26.4,33.3,43,54,89.8
Saskatchewan,2022-03-13,,estimate,37.5,42.6,23.2,16.1,26.6,33.2,42.6,52.6,86.1
Saskatchewan,2022-03-14,,estimate,36.5,41.2,22,16.1,26.3,32.4,41,50.5,82.7
Saskatchewan,2022-03-15,,estimate,34.2,39.3,21.1,15.8,25.1,30.8,39,47.7,78.7
Saskatchewan,2022-03-16,,estimate,32.2,37,20.6,14.8,23.2,28.3,36.3,44.8,75.4
Saskatchewan,2022-03-17,,estimate,29.6,34.7,20.7,12.7,21.2,26.1,33.8,42.6,73.7
Saskatchewan,2022-03-18,,estimate,27,32.4,21.6,10.4,19,23.4,31,40.2,71.5
Saskatchewan,2022-03-19,,estimate,24.4,30.3,23.8,8,16.4,20.9,28.6,37.7,70.1
Saskatchewan,2022-03-20,,estimate,22.2,28.5,28.1,5.7,13.8,18.5,26.5,35.9,70.5
Saskatchewan,2022-03-21,,estimate,19.8,27.2,34.7,3.9,11.4,16,24.3,34.5,71.4
Saskatchewan,2022-03-22,,estimate based on partial data,17.1,26.5,43.4,2.6,8.8,13.6,22.2,33.2,75.1
Saskatchewan,2022-03-23,,estimate based on partial data,15.2,26.4,53.5,1.6,6.8,11.3,19.9,32.2,81.6
Saskatchewan,2022-03-24,,estimate based on partial data,13,27.3,65,1.1,5.1,9.3,18.1,30.9,93.3
Saskatchewan,2022-03-25,,estimate based on partial data,11,29.5,81.2,0.7,3.8,7.5,16.2,30.1,106
Saskatchewan,2022-03-26,,estimate based on partial data,9.3,34.2,115.5,0.4,2.7,6,14.9,29,127.4
Saskatchewan,2022-03-27,,estimate based on partial data,7.9,44.2,216.9,0.3,2,4.8,13.2,29.1,158
Saskatchewan,2022-03-28,,estimate based on partial data,6.6,68.1,565.6,0.1,1.4,3.9,11.2,29,212.7
Saskatchewan,2022-03-29,,estimate based on partial data,5.5,137.9,1905.9,0.1,1,3,9.9,29.1,281.2
Saskatchewan,2022-03-30,,estimate based on partial data,4.6,394.5,7823.2,0.1,0.7,2.3,9,30.1,416
Saskatchewan,2022-03-31,,estimate based on partial data,4,1581.3,38353.8,0,0.5,1.8,7.8,29.9,605.9
Saskatchewan,2022-04-01,,forecast,3.4,6767.9,180567.3,0,0.4,1.4,7.1,29.7,912.6
Saskatchewan,2022-04-02,,forecast,2.9,30339.5,852448.1,0,0.3,1.1,6.3,29.4,1226.6
Saskatchewan,2022-04-03,,forecast,2.4,138849.1,4029408,0,0.2,0.9,5.6,30,1807
Saskatchewan,2022-04-04,,forecast,2,642273.5,19062719.8,0,0.2,0.7,5,30.2,2721.3
Saskatchewan,2022-04-05,,forecast,1.7,2990132.6,90240850.3,0,0.1,0.6,4.5,30.1,3946.7
Saskatchewan,2022-04-06,,forecast,1.4,13981926.3,427401820.1,0,0.1,0.4,4,30.6,5899.3
Saskatchewan,2022-04-07,,forecast,1.1,65593833.8,2025100981,0,0.1,0.3,3.5,30.6,9349.4
Yukon,2022-02-01,,estimate,17.6,18.6,5.5,11.3,14.7,16.4,19.1,21.5,28.7
Yukon,2022-02-02,,estimate,18.9,19.8,5.6,12.2,15.9,17.6,20.3,22.8,30
Yukon,2022-02-03,,estimate,19.8,20.6,5.5,13.1,16.8,18.6,21.1,23.6,30.8
Yukon,2022-02-04,,estimate,20.2,20.9,5.3,13.6,17.3,19.1,21.4,23.8,30.5
Yukon,2022-02-05,,estimate,20.2,20.7,5.1,13.8,17.3,19,21.2,23.4,29.8
Yukon,2022-02-06,,estimate,19.5,20.1,4.9,13.3,16.8,18.5,20.6,22.6,28.9
Yukon,2022-02-07,,estimate,18.6,19.1,4.7,12.6,16,17.7,19.5,21.5,27.4
Yukon,2022-02-08,,estimate,17.5,18,4.5,11.7,15,16.5,18.5,20.2,26.1
Yukon,2022-02-09,,estimate,16.3,16.7,4.3,10.6,13.9,15.3,17.2,18.9,24.7
Yukon,2022-02-10,,estimate,15,15.5,4.2,9.7,12.6,14.1,15.9,17.7,23.1
Yukon,2022-02-11,,estimate,13.8,14.3,4,8.8,11.5,13,14.7,16.4,21.6
Yukon,2022-02-12,,estimate,12.7,13.2,3.8,8.1,10.5,11.9,13.6,15.2,20.2
Yukon,2022-02-13,,estimate,11.8,12.2,3.6,7.3,9.7,10.9,12.5,14.1,18.9
Yukon,2022-02-14,,estimate,10.9,11.3,3.5,6.8,9,10.1,11.7,13.1,17.4
Yukon,2022-02-15,,estimate,10.1,10.6,3.3,6.4,8.3,9.4,10.9,12.2,16.4
Yukon,2022-02-16,,estimate,9.4,9.9,3.1,6,7.8,8.8,10.2,11.5,15.3
Yukon,2022-02-17,,estimate,8.9,9.4,2.9,5.6,7.4,8.3,9.6,10.8,14.5
Yukon,2022-02-18,,estimate,8.4,8.9,2.8,5.3,7,7.8,9.1,10.3,13.9
Yukon,2022-02-19,,estimate,8.1,8.5,2.6,5.1,6.7,7.6,8.7,9.8,13.1
Yukon,2022-02-20,,estimate,7.8,8.2,2.5,4.9,6.5,7.3,8.4,9.4,12.7
Yukon,2022-02-21,,estimate,7.6,8,2.4,4.8,6.4,7.1,8.2,9.2,12.3
Yukon,2022-02-22,,estimate,7.5,7.8,2.3,4.8,6.3,7,8,9,11.8
Yukon,2022-02-23,,estimate,7.4,7.7,2.2,4.8,6.2,7,7.9,8.9,11.7
Yukon,2022-02-24,,estimate,7.4,7.7,2.2,4.9,6.2,6.9,7.9,8.9,11.6
Yukon,2022-02-25,,estimate,7.4,7.8,2.2,4.9,6.3,7,8,8.9,11.5
Yukon,2022-02-26,,estimate,7.5,7.9,2.2,5,6.4,7.1,8,9,11.7
Yukon,2022-02-27,,estimate,7.7,8,2.2,5.1,6.5,7.2,8.2,9.2,11.9
Yukon,2022-02-28,,estimate,7.9,8.2,2.3,5.2,6.6,7.4,8.4,9.4,12.3
Yukon,2022-03-01,,estimate,8.1,8.5,2.3,5.4,6.8,7.7,8.6,9.7,12.6
Yukon,2022-03-02,,estimate,8.4,8.8,2.4,5.5,7.1,7.9,9,10,13
Yukon,2022-03-03,,estimate,8.8,9.1,2.5,5.8,7.4,8.2,9.3,10.4,13.5
Yukon,2022-03-04,,estimate,9.1,9.5,2.6,6,7.7,8.5,9.7,10.9,14.2
Yukon,2022-03-05,,estimate,9.5,9.9,2.7,6.2,8,8.9,10.1,11.3,15
Yukon,2022-03-06,,estimate,9.9,10.3,2.9,6.5,8.3,9.3,10.5,11.8,15.7
Yukon,2022-03-07,,estimate,10.3,10.8,3.1,6.7,8.7,9.7,11,12.4,16.5
Yukon,2022-03-08,,estimate,10.7,11.3,3.2,7,9.1,10.1,11.5,13,17.1
Yukon,2022-03-09,,estimate,11.2,11.8,3.4,7.3,9.5,10.5,12,13.7,17.8
Yukon,2022-03-10,,estimate,11.7,12.3,3.6,7.6,9.8,11,12.6,14.4,18.7
Yukon,2022-03-11,,estimate,12.2,12.8,3.7,7.9,10.2,11.4,13.2,14.9,19.7
Yukon,2022-03-12,,estimate,12.8,13.3,3.9,8,10.6,11.8,13.8,15.4,20.4
Yukon,2022-03-13,,estimate,13.3,13.8,4,8.5,10.9,12.3,14.3,15.8,21.1
Yukon,2022-03-14,,estimate,13.7,14.2,4.1,8.8,11.3,12.7,14.7,16.4,21.7
Yukon,2022-03-15,,estimate,14.1,14.7,4.2,9,11.7,13.1,15.1,17,22.3
Yukon,2022-03-16,,estimate,14.5,15,4.3,9.3,12,13.4,15.5,17.4,23
Yukon,2022-03-17,,estimate,14.7,15.4,4.4,9.5,12.3,13.8,15.7,17.8,23.1
Yukon,2022-03-18,,estimate,14.9,15.7,4.6,9.7,12.5,14,16,18.1,23.9
Yukon,2022-03-19,,estimate,15.2,16,4.8,9.9,12.7,14.2,16.3,18.4,24.7
Yukon,2022-03-20,,estimate,15.4,16.3,5.1,9.7,12.9,14.4,16.6,18.8,25.8
Yukon,2022-03-21,,estimate,15.7,16.6,5.6,9.6,12.8,14.5,16.9,19.2,26.8
Yukon,2022-03-22,,estimate based on partial data,15.8,16.9,6.3,9.3,12.7,14.5,17.2,19.9,28.5
Yukon,2022-03-23,,estimate based on partial data,16.1,17.4,7.3,8.8,12.4,14.6,17.7,20.6,30.5
Yukon,2022-03-24,,estimate based on partial data,16.4,17.9,8.7,8,12,14.6,18.2,21.7,33.1
Yukon,2022-03-25,,estimate based on partial data,16.6,18.7,10.8,6.9,11.5,14.6,18.7,22.9,36.9
Yukon,2022-03-26,,estimate based on partial data,16.9,19.8,13.8,6,11.1,14.4,19.4,24.6,41.6
Yukon,2022-03-27,,estimate based on partial data,17,21.4,18.5,4.9,10.5,14.1,20.5,26.6,50.9
Yukon,2022-03-28,,estimate based on partial data,17.3,23.8,26.1,4,9.8,13.9,21.2,29.2,65.1
Yukon,2022-03-29,,estimate based on partial data,17.2,27.4,39.3,3.3,9.1,13.6,22.2,32.5,81.3
Yukon,2022-03-30,,estimate based on partial data,17.2,33.2,64,2.6,8.3,13.4,23.1,35.6,108.8
Yukon,2022-03-31,,estimate based on partial data,17.2,43.3,115.7,2.1,7.5,13,24.4,40.1,136.4
Yukon,2022-04-01,,forecast,17.3,58.5,212.9,1.7,7,12.8,25.1,44.3,189.8
Yukon,2022-04-02,,forecast,17.5,84.4,417.4,1.5,6.4,12.4,25.7,49.1,247.8
Yukon,2022-04-03,,forecast,17.7,130.8,870.9,1.2,5.9,12.2,26.6,53.1,331.2
Yukon,2022-04-04,,forecast,17.8,218.5,1920.9,1,5.5,11.9,27.6,58.9,452.6
Yukon,2022-04-05,,forecast,18.1,392.8,4425.7,0.8,5.1,11.4,28.8,63.7,608.2
Yukon,2022-04-06,,forecast,18.4,755,10516.2,0.7,4.7,11.1,29.8,70.4,803.1
Yukon,2022-04-07,,forecast,18.5,1536.6,25507,0.6,4.3,10.9,31.1,77.4,1083.7
